canonical_code,variant_key,variant_label,print_id,release_set_name,image_path,is_base,is_sp,is_tr,is_alt,is_manga_rare,is_golden_manga_rare,is_illustration_rare
P-069,parallel 4,Parallel 4,P-069_p4,Promotion Card,P/base/P-069_p4.png,0,0,0,0,0,0,0
P-069,parallel 5,Parallel 5,P-069_p5,Promotion Card,P/base/P-069_p5.png,0,0,0,0,0,0,0
P-069,parallel 6,Parallel 6,P-069_p6,Promotion Card,P/base/P-069_p6.png,0,0,0,0,0,0,0
P-069,r1,R1,P-069_r1,One Piece Card The Best Vol.2,P/base/P-069_r1.png,0,0,0,0,0,0,0
P-070,base,Base,P-070,Promotion Card,,1,0,0,0,0,0,0
P-070,parallel 1,Parallel 1,P-070_p1,Promotion Card,P/base/P-070_p1.png,0,0,0,0,0,0,0
P-070,parallel 2,Parallel 2,P-070_p2,Promotion Card,P/base/P-070_p2.png,0,0,0,0,0,0,0
P-070,parallel 3,Parallel 3,P-070_p3,One Piece Card The Best Vol.2,P/base/P-070_p3.png,0,0,0,0,0,0,0
P-070,r1,R1,P-070_r1,One Piece Card The Best Vol.2,P/base/P-070_r1.png,0,0,0,0,0,0,0
P-073,base,Base,P-073,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
P-073,parallel 1,Parallel 1,P-073_p1,Other Product Card,P/base/P-073_p1.png,0,0,0,0,0,0,0
P-073,r1,R1,P-073_r1,One Piece Card The Best Vol.2,P/base/P-073_r1.png,0,0,0,0,0,0,0
P-074,base,Base,P-074,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
P-074,parallel 1,Parallel 1,P-074_p1,Other Product Card,P/base/P-074_p1.png,0,0,0,0,0,0,0
P-074,r1,R1,P-074_r1,One Piece Card The Best Vol.2,P/base/P-074_r1.png,0,0,0,0,0,0,0
P-075,base,Base,P-075,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
P-075,parallel 1,Parallel 1,P-075_p1,Other Product Card,P/base/P-075_p1.png,0,0,0,0,0,0,0
P-075,r1,R1,P-075_r1,One Piece Card The Best Vol.2,P/base/P-075_r1.png,0,0,0,0,0,0,0
P-077,base,Base,P-077,Promotion Card,,1,0,0,0,0,0,0
P-077,parallel 1,Parallel 1,P-077_p1,Promotion Card,P/base/P-077_p1.png,0,0,0,0,0,0,0
P-077,parallel 2,Parallel 2,P-077_p2,Promotion Card,P/base/P-077_p2.png,0,0,0,0,0,0,0
P-078,base,Base,P-078,Promotion Card,,1,0,0,0,0,0,0
P-078,parallel 1,Parallel 1,P-078_p1,Promotion Card,P/base/P-078_p1.png,0,0,0,0,0,0,0
P-078,parallel 2,Parallel 2,P-078_p2,Promotion Card,P/base/P-078_p2.png,0,0,0,0,0,0,0
P-078,parallel 3,Parallel 3,P-078_p3,Promotion Card,P/base/P-078_p3.png,0,0,0,0,0,0,0
P-078,parallel 4,Parallel 4,P-078_p4,Promotion Card,P/base/P-078_p4.png,0,0,0,0,0,0,0
P-078,parallel 5,Parallel 5,P-078_p5,Promotion Card,P/base/P-078_p5.png,0,0,0,0,0,0,0
P-078,parallel 6,Parallel 6,P-078_p6,One Piece Card The Best Vol.2,P/base/P-078_p6.png,0,0,0,0,0,0,0
P-078,r1,R1,P-078_r1,One Piece Card The Best Vol.2,P/base/P-078_r1.png,0,0,0,0,0,0,0
P-079,base,Base,P-079,Promotion Card,,1,0,0,0,0,0,0
P-079,parallel 1,Parallel 1,P-079_p1,Promotion Card,P/base/P-079_p1.png,0,0,0,0,0,0,0
P-079,parallel 2,Parallel 2,P-079_p2,Promotion Card,P/base/P-079_p2.png,0,0,0,0,0,0,0
P-079,parallel 3,Parallel 3,P-079_p3,One Piece Card The Best Vol.2,P/base/P-079_p3.png,0,0,0,0,0,0,0
P-079,r1,R1,P-079_r1,One Piece Card The Best Vol.2,P/base/P-079_r1.png,0,0,0,0,0,0,0
P-081,base,Base,P-081,Promotion Card,,1,0,0,0,0,0,0
P-081,parallel 1,Parallel 1,P-081_p1,Promotion Card,P/base/P-081_p1.png,0,0,0,0,0,0,0
P-081,parallel 2,Parallel 2,P-081_p2,One Piece Card The Best Vol.2,P/base/P-081_p2.png,0,0,0,0,0,0,0
P-081,r1,R1,P-081_r1,One Piece Card The Best Vol.2,P/base/P-081_r1.png,0,0,0,0,0,0,0
P-082,base,Base,P-082,Promotion Card,,1,0,0,0,0,0,0
P-082,parallel 1,Parallel 1,P-082_p1,Promotion Card,P/base/P-082_p1.png,0,0,0,0,0,0,0
P-082,parallel 2,Parallel 2,P-082_p2,One Piece Card The Best Vol.2,P/base/P-082_p2.png,0,0,0,0,0,0,0
P-082,r1,R1,P-082_r1,One Piece Card The Best Vol.2,P/base/P-082_r1.png,0,0,0,0,0,0,0
P-083,base,Base,P-083,Promotion Card,,1,0,0,0,0,0,0
P-083,parallel 1,Parallel 1,P-083_p1,Promotion Card,P/base/P-083_p1.png,0,0,0,0,0,0,0
P-083,parallel 2,Parallel 2,P-083_p2,Promotion Card,P/base/P-083_p2.png,0,0,0,0,0,0,0
P-083,parallel 3,Parallel 3,P-083_p3,One Piece Card The Best Vol.2,P/base/P-083_p3.png,0,0,0,0,0,0,0
P-083,r1,R1,P-083_r1,One Piece Card The Best Vol.2,P/base/P-083_r1.png,0,0,0,0,0,0,0
P-085,base,Base,P-085,Promotion Card,,1,0,0,0,0,0,0
P-085,parallel 1,Parallel 1,P-085_p1,Promotion Card,P/base/P-085_p1.png,0,0,0,0,0,0,0
P-085,parallel 2,Parallel 2,P-085_p2,Promotion Card,P/base/P-085_p2.png,0,0,0,0,0,0,0
P-085,parallel 3,Parallel 3,P-085_p3,One Piece Card The Best Vol.2,P/base/P-085_p3.png,0,0,0,0,0,0,0
P-085,r1,R1,P-085_r1,One Piece Card The Best Vol.2,P/base/P-085_r1.png,0,0,0,0,0,0,0
P-088,base,Base,P-088,Promotion Card,,1,0,0,0,0,0,0
P-088,parallel 3,Parallel 3,P-088_p3,One Piece Card The Best Vol.2,P/base/P-088_p3.png,0,0,0,0,0,0,0
P-088,r1,R1,P-088_r1,One Piece Card The Best Vol.2,P/base/P-088_r1.png,0,0,0,0,0,0,0
P-089,base,Base,P-089,Promotion Card,,1,0,0,0,0,0,0
P-089,parallel 1,Parallel 1,P-089_p1,Promotion Card,P/base/P-089_p1.png,0,0,0,0,0,0,0
P-089,parallel 2,Parallel 2,P-089_p2,Promotion Card,P/base/P-089_p2.png,0,0,0,0,0,0,0
P-092,base,Base,P-092,Promotion Card,,1,0,0,0,0,0,0
P-092,parallel 1,Parallel 1,P-092_p1,Promotion Card,P/base/P-092_p1.png,0,0,0,0,0,0,0
P-092,parallel 2,Parallel 2,P-092_p2,Promotion Card,P/base/P-092_p2.png,0,0,0,0,0,0,0
P-096,base,Base,P-096,Promotion Card,,1,0,0,0,0,0,0
P-096,parallel 1,Parallel 1,P-096_p1,Promotion Card,P/base/P-096_p1.png,0,0,0,0,0,0,0
P-111,base,Base,P-111,Promotion Card,,1,0,0,0,0,0,0
P-111,parallel 1,Parallel 1,P-111_p1,Promotion Card,P/base/P-111_p1.png,0,0,0,0,0,0,0
P-112,base,Base,P-112,Promotion Card,,1,0,0,0,0,0,0
P-112,parallel 1,Parallel 1,P-112_p1,Promotion Card,P/base/P-112_p1.png,0,0,0,0,0,0,0
P-113,base,Base,P-113,Promotion Card,,1,0,0,0,0,0,0
P-113,parallel 1,Parallel 1,P-113_p1,Promotion Card,P/base/P-113_p1.png,0,0,0,0,0,0,0
PRB01-001,base,Base,PRB01-001,One Piece Card The Best,,1,0,0,0,0,0,0
PRB01-001,parallel 1,Parallel 1,PRB01-001_p1,One Piece Card The Best,PRB01/parallel/PRB01-001_p1.png,0,0,0,0,0,0,0
PRB02-001,base,Base,PRB02-001,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-001,parallel 1,Parallel 1,PRB02-001_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-001_p1.png,0,0,0,0,0,0,0
PRB02-002,base,Base,PRB02-002,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-002,parallel 1,Parallel 1,PRB02-002_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-002_p1.png,0,0,0,0,0,0,0
PRB02-003,base,Base,PRB02-003,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-003,parallel 1,Parallel 1,PRB02-003_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-003_p1.png,0,0,0,0,0,0,0
PRB02-004,base,Base,PRB02-004,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-004,parallel 1,Parallel 1,PRB02-004_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-004_p1.png,0,0,0,0,0,0,0
PRB02-005,base,Base,PRB02-005,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-005,parallel 1,Parallel 1,PRB02-005_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-005_p1.png,0,0,0,0,0,0,0
PRB02-006,base,Base,PRB02-006,One Piece Card The Best Vol.2,PRB02/sp/PRB02-006_sp.png,1,1,0,0,0,0,0
PRB02-006,parallel 1,Parallel 1,PRB02-006_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-006_p1.png,0,1,0,0,0,0,0
PRB02-006,parallel 2,Parallel 2,PRB02-006_p2,The Azure Sea’s Seven,PRB02/parallel/PRB02-006_p2.png,0,1,0,0,0,0,0
PRB02-007,base,Base,PRB02-007,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-007,parallel 1,Parallel 1,PRB02-007_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-007_p1.png,0,0,0,0,0,0,0
PRB02-008,base,Base,PRB02-008,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-008,parallel 1,Parallel 1,PRB02-008_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-008_p1.png,0,0,0,0,0,0,0
PRB02-009,base,Base,PRB02-009,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-009,parallel 1,Parallel 1,PRB02-009_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-009_p1.png,0,0,0,0,0,0,0
PRB02-010,base,Base,PRB02-010,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-010,parallel 1,Parallel 1,PRB02-010_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-010_p1.png,0,0,0,0,0,0,0
PRB02-011,base,Base,PRB02-011,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-011,parallel 1,Parallel 1,PRB02-011_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-011_p1.png,0,0,0,0,0,0,0
PRB02-012,base,Base,PRB02-012,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-012,parallel 1,Parallel 1,PRB02-012_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-012_p1.png,0,0,0,0,0,0,0
PRB02-013,base,Base,PRB02-013,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-013,parallel 1,Parallel 1,PRB02-013_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-013_p1.png,0,0,0,0,0,0,0
PRB02-014,base,Base,PRB02-014,One Piece Card The Best Vol.2,PRB02/sp/PRB02-014_sp.png,1,1,0,0,0,0,0
PRB02-014,parallel 1,Parallel 1,PRB02-014_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-014_p1.png,0,1,0,0,0,0,0
PRB02-015,base,Base,PRB02-015,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-015,parallel 1,Parallel 1,PRB02-015_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-015_p1.png,0,0,0,0,0,0,0
PRB02-016,base,Base,PRB02-016,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-016,parallel 1,Parallel 1,PRB02-016_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-016_p1.png,0,0,0,0,0,0,0
PRB02-017,base,Base,PRB02-017,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-017,parallel 1,Parallel 1,PRB02-017_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-017_p1.png,0,0,0,0,0,0,0
PRB02-018,base,Base,PRB02-018,One Piece Card The Best Vol.2,,1,0,0,0,0,0,0
PRB02-018,parallel 1,Parallel 1,PRB02-018_p1,One Piece Card The Best Vol.2,PRB02/parallel/PRB02-018_p1.png,0,0,0,0,0,0,0
ST01-002,base,Base,ST01-002,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-002,parallel 1,Parallel 1,ST01-002_p1,Other Product Card,ST01/parallel/ST01-002_p1.png,0,0,0,0,0,0,0
ST01-002,parallel 2,Parallel 2,ST01-002_p2,Other Product Card,ST01/parallel/ST01-002_p2.png,0,0,0,0,0,0,0
ST01-004,base,Base,ST01-004,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-004,parallel 1,Parallel 1,ST01-004_p1,Promotion Card,ST01/parallel/ST01-004_p1.png,0,0,0,0,0,0,0
ST01-004,parallel 2,Parallel 2,ST01-004_p2,Other Product Card,ST01/parallel/ST01-004_p2.png,0,0,0,0,0,0,0
ST01-005,base,Base,ST01-005,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-005,parallel 1,Parallel 1,ST01-005_p1,Other Product Card,ST01/parallel/ST01-005_p1.png,0,0,0,0,0,0,0
ST01-005,parallel 2,Parallel 2,ST01-005_p2,Other Product Card,ST01/parallel/ST01-005_p2.png,0,0,0,0,0,0,0
ST01-006,base,Base,ST01-006,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-006,parallel 1,Parallel 1,ST01-006_p1,Other Product Card,ST01/parallel/ST01-006_p1.png,0,0,0,0,0,0,0
ST01-006,parallel 2,Parallel 2,ST01-006_p2,Other Product Card,ST01/parallel/ST01-006_p2.png,0,0,0,0,0,0,0
ST01-006,parallel 3,Parallel 3,ST01-006_p3,Other Product Card,ST01/parallel/ST01-006_p3.png,0,0,0,0,0,0,0
ST01-006,parallel 4,Parallel 4,ST01-006_p4,Other Product Card,ST01/parallel/ST01-006_p4.png,0,0,0,0,0,0,0
ST01-006,parallel 6,Parallel 6,ST01-006_p6,One Piece Card The Best,ST01/parallel/ST01-006_p6.png,0,0,0,0,0,0,0
ST01-006,parallel 7,Parallel 7,ST01-006_p7,One Piece Card The Best,ST01/parallel/ST01-006_p7.png,0,0,0,0,0,0,0
ST01-006,parallel 8,Parallel 8,ST01-006_p8,One Piece Card The Best,ST01/parallel/ST01-006_p8.png,0,0,0,0,0,0,0
ST01-006,r1,R1,ST01-006_r1,One Piece Card The Best,ST01/base/ST01-006_r1.png,0,0,0,0,0,0,0
ST01-007,base,Base,ST01-007,Straw Hat Crew,ST01/tr/ST01-007_tr.png,1,0,1,0,0,0,0
ST01-007,parallel 1,Parallel 1,ST01-007_p1,Other Product Card,ST01/parallel/ST01-007_p1.png,0,0,1,0,0,0,0
ST01-007,parallel 2,Parallel 2,ST01-007_p2,Promotion Card,ST01/parallel/ST01-007_p2.png,0,0,1,0,0,0,0
ST01-007,parallel 3,Parallel 3,ST01-007_p3,Wings Of The Captain,ST01/parallel/ST01-007_p3.png,0,0,1,0,0,0,0
ST01-007,parallel 4,Parallel 4,ST01-007_p4,Promotion Card,ST01/parallel/ST01-007_p4.png,0,0,1,0,0,0,0
ST01-007,parallel 5,Parallel 5,ST01-007_p5,Promotion Card,ST01/parallel/ST01-007_p5.png,0,0,1,0,0,0,0
ST01-008,base,Base,ST01-008,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-008,parallel 1,Parallel 1,ST01-008_p1,Other Product Card,ST01/parallel/ST01-008_p1.png,0,0,0,0,0,0,0
ST01-008,parallel 2,Parallel 2,ST01-008_p2,Other Product Card,ST01/parallel/ST01-008_p2.png,0,0,0,0,0,0,0
ST01-009,base,Base,ST01-009,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-009,parallel 1,Parallel 1,ST01-009_p1,Promotion Card,ST01/parallel/ST01-009_p1.png,0,0,0,0,0,0,0
ST01-010,base,Base,ST01-010,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-010,parallel 1,Parallel 1,ST01-010_p1,Other Product Card,ST01/parallel/ST01-010_p1.png,0,0,0,0,0,0,0
ST01-010,parallel 2,Parallel 2,ST01-010_p2,Other Product Card,ST01/parallel/ST01-010_p2.png,0,0,0,0,0,0,0
ST01-011,base,Base,ST01-011,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-011,parallel 1,Parallel 1,ST01-011_p1,Other Product Card,ST01/parallel/ST01-011_p1.png,0,0,0,0,0,0,0
ST01-011,parallel 2,Parallel 2,ST01-011_p2,Promotion Card,ST01/parallel/ST01-011_p2.png,0,0,0,0,0,0,0
ST01-011,parallel 3,Parallel 3,ST01-011_p3,Other Product Card,ST01/parallel/ST01-011_p3.png,0,0,0,0,0,0,0
ST01-011,parallel 4,Parallel 4,ST01-011_p4,One Piece Card The Best Vol.2,ST01/parallel/ST01-011_p4.png,0,0,0,0,0,0,0
ST01-011,parallel 5,Parallel 5,ST01-011_p5,Other Product Card,ST01/parallel/ST01-011_p5.png,0,0,0,0,0,0,0
ST01-011,r1,R1,ST01-011_r1,One Piece Card The Best Vol.2,ST01/base/ST01-011_r1.png,0,0,0,0,0,0,0
ST01-012,base,Base,ST01-012,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-012,parallel 1,Parallel 1,ST01-012_p1,Pillars Of Strength,ST01/parallel/ST01-012_p1.png,0,0,0,0,0,0,0
ST01-012,parallel 2,Parallel 2,ST01-012_p2,Awakening Of The New Era,ST01/parallel/ST01-012_p2.png,0,0,0,0,0,0,0
ST01-012,parallel 3,Parallel 3,ST01-012_p3,Awakening Of The New Era,ST01/parallel/ST01-012_p3.png,0,0,0,0,0,0,0
ST01-012,parallel 4,Parallel 4,ST01-012_p4,Promotion Card,ST01/parallel/ST01-012_p4.png,0,0,0,0,0,0,0
ST01-012,parallel 5,Parallel 5,ST01-012_p5,Promotion Card,ST01/parallel/ST01-012_p5.png,0,0,0,0,0,0,0
ST01-012,parallel 6,Parallel 6,ST01-012_p6,Promotion Card,ST01/parallel/ST01-012_p6.png,0,0,0,0,0,0,0
ST01-013,base,Base,ST01-013,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-013,parallel 1,Parallel 1,ST01-013_p1,Other Product Card,ST01/parallel/ST01-013_p1.png,0,0,0,0,0,0,0
ST01-013,parallel 2,Parallel 2,ST01-013_p2,Other Product Card,ST01/parallel/ST01-013_p2.png,0,0,0,0,0,0,0
ST01-014,base,Base,ST01-014,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-014,parallel 2,Parallel 2,ST01-014_p2,One Piece Card The Best,ST01/parallel/ST01-014_p2.png,0,0,0,0,0,0,0
ST01-014,parallel 3,Parallel 3,ST01-014_p3,One Piece Card The Best,ST01/parallel/ST01-014_p3.png,0,0,0,0,0,0,0
ST01-014,r1,R1,ST01-014_r1,One Piece Card The Best,ST01/base/ST01-014_r1.png,0,0,0,0,0,0,0
ST01-015,base,Base,ST01-015,Straw Hat Crew,,1,0,0,0,0,0,0
ST01-015,parallel 1,Parallel 1,ST01-015_p1,Promotion Card,ST01/parallel/ST01-015_p1.png,0,0,0,0,0,0,0
ST02-004,base,Base,ST02-004,Worst Generation,,1,0,0,0,0,0,0
ST02-004,parallel 2,Parallel 2,ST02-004_p2,One Piece Card The Best,ST02/parallel/ST02-004_p2.png,0,0,0,0,0,0,0
ST02-004,parallel 3,Parallel 3,ST02-004_p3,One Piece Card The Best,ST02/parallel/ST02-004_p3.png,0,0,0,0,0,0,0
ST02-004,parallel 4,Parallel 4,ST02-004_p4,One Piece Card The Best,ST02/parallel/ST02-004_p4.png,0,0,0,0,0,0,0
ST02-004,r1,R1,ST02-004_r1,One Piece Card The Best,ST02/base/ST02-004_r1.png,0,0,0,0,0,0,0
ST02-007,base,Base,ST02-007,Worst Generation,,1,0,0,0,0,0,0
ST02-007,parallel 1,Parallel 1,ST02-007_p1,Promotion Card,ST02/parallel/ST02-007_p1.png,0,0,0,0,0,0,0
ST02-007,parallel 2,Parallel 2,ST02-007_p2,Two Legends,ST02/parallel/ST02-007_p2.png,0,0,0,0,0,0,0
ST02-007,parallel 3,Parallel 3,ST02-007_p3,One Piece Card The Best Vol.2,ST02/parallel/ST02-007_p3.png,0,0,0,0,0,0,0
ST02-007,r1,R1,ST02-007_r1,One Piece Card The Best Vol.2,ST02/base/ST02-007_r1.png,0,0,0,0,0,0,0
ST02-008,base,Base,ST02-008,Worst Generation,,1,0,0,0,0,0,0
ST02-008,parallel 1,Parallel 1,ST02-008_p1,Promotion Card,ST02/parallel/ST02-008_p1.png,0,0,0,0,0,0,0
ST02-013,base,Base,ST02-013,Worst Generation,,1,0,0,0,0,0,0
ST02-013,parallel 1,Parallel 1,ST02-013_p1,Promotion Card,ST02/parallel/ST02-013_p1.png,0,0,0,0,0,0,0
ST03-002,base,Base,ST03-002,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-002,r1,R1,ST03-002_r1,Blue Donquixote Doflamingo,ST03/base/ST03-002_r1.png,0,0,0,0,0,0,0
ST03-003,base,Base,ST03-003,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-003,parallel 1,Parallel 1,ST03-003_p1,Promotion Card,ST03/parallel/ST03-003_p1.png,0,0,0,0,0,0,0
ST03-004,base,Base,ST03-004,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-004,parallel 1,Parallel 1,ST03-004_p1,Two Legends,ST03/parallel/ST03-004_p1.png,0,0,0,0,0,0,0
ST03-004,parallel 3,Parallel 3,ST03-004_p3,Other Product Card,ST03/parallel/ST03-004_p3.png,0,0,0,0,0,0,0
ST03-004,r1,R1,ST03-004_r1,Blue Donquixote Doflamingo,ST03/base/ST03-004_r1.png,0,0,0,0,0,0,0
ST03-005,base,Base,ST03-005,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-005,parallel 1,Parallel 1,ST03-005_p1,Promotion Card,ST03/parallel/ST03-005_p1.png,0,0,0,0,0,0,0
ST03-005,parallel 4,Parallel 4,ST03-005_p4,One Piece Card The Best,ST03/parallel/ST03-005_p4.png,0,0,0,0,0,0,0
ST03-005,parallel 5,Parallel 5,ST03-005_p5,One Piece Card The Best,ST03/parallel/ST03-005_p5.png,0,0,0,0,0,0,0
ST03-005,r1,R1,ST03-005_r1,Blue Donquixote Doflamingo,ST03/base/ST03-005_r1.png,0,0,0,0,0,0,0
ST03-005,r2,R2,ST03-005_r2,One Piece Card The Best,ST03/base/ST03-005_r2.png,0,0,0,0,0,0,0
ST03-007,base,Base,ST03-007,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-007,parallel 1,Parallel 1,ST03-007_p1,Promotion Card,ST03/parallel/ST03-007_p1.png,0,0,0,0,0,0,0
ST03-007,parallel 2,Parallel 2,ST03-007_p2,Other Product Card,ST03/parallel/ST03-007_p2.png,0,0,0,0,0,0,0
ST03-008,base,Base,ST03-008,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-008,parallel 1,Parallel 1,ST03-008_p1,Other Product Card,ST03/parallel/ST03-008_p1.png,0,0,0,0,0,0,0
ST03-008,parallel 2,Parallel 2,ST03-008_p2,Promotion Card,ST03/parallel/ST03-008_p2.png,0,0,0,0,0,0,0
ST03-008,parallel 3,Parallel 3,ST03-008_p3,Promotion Card,ST03/parallel/ST03-008_p3.png,0,0,0,0,0,0,0
ST03-008,parallel 6,Parallel 6,ST03-008_p6,One Piece Card The Best,ST03/parallel/ST03-008_p6.png,0,0,0,0,0,0,0
ST03-008,parallel 7,Parallel 7,ST03-008_p7,One Piece Card The Best,ST03/parallel/ST03-008_p7.png,0,0,0,0,0,0,0
ST03-008,r1,R1,ST03-008_r1,Blue Donquixote Doflamingo,ST03/base/ST03-008_r1.png,0,0,0,0,0,0,0
ST03-008,r2,R2,ST03-008_r2,One Piece Card The Best,ST03/base/ST03-008_r2.png,0,0,0,0,0,0,0
ST03-009,base,Base,ST03-009,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-009,parallel 1,Parallel 1,ST03-009_p1,Pillars Of Strength,ST03/parallel/ST03-009_p1.png,0,0,0,0,0,0,0
ST03-012,base,Base,ST03-012,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-012,parallel 1,Parallel 1,ST03-012_p1,Other Product Card,ST03/parallel/ST03-012_p1.png,0,0,0,0,0,0,0
ST03-013,base,Base,ST03-013,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-013,parallel 2,Parallel 2,ST03-013_p2,One Piece Card The Best,ST03/parallel/ST03-013_p2.png,0,0,0,0,0,0,0
ST03-013,parallel 3,Parallel 3,ST03-013_p3,One Piece Card The Best,ST03/parallel/ST03-013_p3.png,0,0,0,0,0,0,0
ST03-013,parallel 4,Parallel 4,ST03-013_p4,One Piece Card The Best,ST03/parallel/ST03-013_p4.png,0,0,0,0,0,0,0
ST03-013,r1,R1,ST03-013_r1,One Piece Card The Best,ST03/base/ST03-013_r1.png,0,0,0,0,0,0,0
ST03-014,base,Base,ST03-014,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-014,parallel 1,Parallel 1,ST03-014_p1,Promotion Card,ST03/parallel/ST03-014_p1.png,0,0,0,0,0,0,0
ST03-017,base,Base,ST03-017,The Seven Warlords Of The Sea,,1,0,0,0,0,0,0
ST03-017,parallel 1,Parallel 1,ST03-017_p1,Other Product Card,ST03/parallel/ST03-017_p1.png,0,0,0,0,0,0,0
ST04-002,base,Base,ST04-002,Animal Kingdom Pirates,,1,0,0,0,0,0,0
ST04-002,parallel 1,Parallel 1,ST04-002_p1,Other Product Card,ST04/parallel/ST04-002_p1.png,0,0,0,0,0,0,0
ST04-003,base,Base,ST04-003,Animal Kingdom Pirates,,1,0,0,0,0,0,0
ST04-003,parallel 1,Parallel 1,ST04-003_p1,Pillars Of Strength,ST04/parallel/ST04-003_p1.png,0,0,0,0,0,0,0
ST04-003,parallel 2,Parallel 2,ST04-003_p2,Promotion Card,ST04/parallel/ST04-003_p2.png,0,0,0,0,0,0,0
ST04-003,parallel 4,Parallel 4,ST04-003_p4,One Piece Card The Best,ST04/parallel/ST04-003_p4.png,0,0,0,0,0,0,0
ST04-003,r1,R1,ST04-003_r1,One Piece Card The Best,ST04/base/ST04-003_r1.png,0,0,0,0,0,0,0
ST04-005,base,Base,ST04-005,Animal Kingdom Pirates,,1,0,0,0,0,0,0
ST04-005,parallel 1,Parallel 1,ST04-005_p1,Two Legends,ST04/parallel/ST04-005_p1.png,0,0,0,0,0,0,0
ST04-005,parallel 3,Parallel 3,ST04-005_p3,One Piece Card The Best,ST04/parallel/ST04-005_p3.png,0,0,0,0,0,0,0
ST04-005,parallel 4,Parallel 4,ST04-005_p4,One Piece Card The Best,ST04/parallel/ST04-005_p4.png,0,0,0,0,0,0,0
ST04-005,r1,R1,ST04-005_r1,One Piece Card The Best,ST04/base/ST04-005_r1.png,0,0,0,0,0,0,0
ST04-008,base,Base,ST04-008,Animal Kingdom Pirates,,1,0,0,0,0,0,0
ST04-008,parallel 1,Parallel 1,ST04-008_p1,Promotion Card,ST04/parallel/ST04-008_p1.png,0,0,0,0,0,0,0
ST04-008,parallel 2,Parallel 2,ST04-008_p2,Other Product Card,ST04/parallel/ST04-008_p2.png,0,0,0,0,0,0,0
ST04-010,base,Base,ST04-010,Animal Kingdom Pirates,,1,0,0,0,0,0,0
