cards_table_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage
722,OP04-112,Yamato,SR,,2382,722,OP04-112::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP04-112(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-112::prb01alt,0,0,0,0,1,0,missing_printing_market_map
722,OP04-112,Yamato,SR,,2383,722,OP04-112_r1,,r1,R1,official-cardlist,PRB01/reprint/OP04-112_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-112_r1,0,0,0,0,1,0,missing_printing_market_map
723,OP04-113,Rabiyan,C,,2384,723,OP04-113,,base,Base,official-cardlist,OP04/base/OP04-113.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-113.png?260305,1846,2384,2354,HIGH,exact_code_plus_base_flag,2354,516821,Rabiyan,Rabiyan,OP04-113,C,,tcgcsv,2165,2354,0.01,0.15,2.0,0.05,,,2026-04-02 03:06:18,tcgcsv,OP04-113,1,1,1,0,1,0,missing_tcgplayer_product_id_only
724,OP04-114,Randolph,C,,2386,724,OP04-114,,base,Base,official-cardlist,OP04/base/OP04-114.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-114.png?260305,1847,2386,2355,HIGH,exact_code_plus_base_flag,2355,516822,Randolph,Randolph,OP04-114,C,,tcgcsv,2166,2355,0.01,0.15,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,OP04-114,1,1,1,0,1,0,missing_tcgplayer_product_id_only
725,OP04-115,Gun Modoki,C,,2388,725,OP04-115,,base,Base,official-cardlist,OP04/base/OP04-115.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-115.png?260305,1848,2388,2356,HIGH,exact_code_plus_base_flag,2356,516823,Gun Modoki,Gun Modoki,OP04-115,C,,tcgcsv,2167,2356,0.01,0.15,2.0,0.08,,,2026-04-02 03:06:18,tcgcsv,OP04-115,1,1,1,0,1,0,missing_tcgplayer_product_id_only
726,OP04-116,Diable Jambe Joue Shot,UC,,2390,726,OP04-116,,base,Base,official-cardlist,OP04/base/OP04-116.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-116.png?260305,1849,2390,2357,HIGH,exact_code_plus_base_flag,2357,516824,Diable Jambe Joue Shot,Diable Jambe Joue Shot,OP04-116,UC,,tcgcsv,2168,2357,0.01,0.15,5.0,0.09,,,2026-04-02 03:06:18,tcgcsv,OP04-116,1,1,1,0,1,0,missing_tcgplayer_product_id_only
727,OP04-117,Heavenly Fire,R,,2392,727,OP04-117,,base,Base,official-cardlist,OP04/base/OP04-117.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-117.png?260305,1850,2392,2358,HIGH,exact_code_plus_base_flag,2358,516825,Heavenly Fire,Heavenly Fire,OP04-117,R,,tcgcsv,2169,2358,0.01,0.2,10.0,0.09,,,2026-04-02 03:06:18,tcgcsv,OP04-117,1,1,1,0,1,0,missing_tcgplayer_product_id_only
728,OP04-118,Nefeltari Vivi,SEC,,2394,728,OP04-118,,base,Base,official-cardlist,OP04/base/OP04-118.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-118.png?260305,1746,2394,2254,HIGH,exact_code_plus_base_flag,2254,515312,Nefeltari Vivi (118),Nefeltari Vivi 118,OP04-118,SEC,,tcgcsv,2065,2254,4.0,9.61,100.0,7.85,,,2026-04-02 03:06:18,tcgcsv,OP04-118,1,1,1,0,1,0,missing_tcgplayer_product_id_only
728,OP04-118,Nefeltari Vivi,SEC,,2396,728,OP04-118::alt,,alt,Alt,local-catalog,thumbs/OP04-118(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-118::alt,0,0,0,0,1,0,missing_printing_market_map
728,OP04-118,Nefeltari Vivi,SEC,,2397,728,OP04-118_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-118_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-118_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-118_p1,0,0,0,0,1,0,missing_printing_market_map
729,OP04-119,Donquixote Rosinante,SP CARD,,2398,729,OP04-119,,base,Base,official-cardlist,OP04/base/OP04-119.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119.png?260305,1748,2398,2256,HIGH,exact_code_plus_base_flag,2256,515594,Donquixote Rosinante,Donquixote Rosinante,OP04-119,SEC,,tcgcsv,2067,2256,2.0,4.64,50.0,3.8,,,2026-04-02 03:06:18,tcgcsv,OP04-119,1,1,1,0,1,0,missing_tcgplayer_product_id_only
729,OP04-119,Donquixote Rosinante,SP CARD,,2400,729,OP04-119::alt,,alt,Alt,local-catalog,thumbs/OP04-119(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-119::alt,0,0,0,0,1,0,missing_printing_market_map
729,OP04-119,Donquixote Rosinante,SP CARD,,2401,729,OP04-119_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-119_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-119_p1,0,0,0,0,1,0,missing_printing_market_map
729,OP04-119,Donquixote Rosinante,SP CARD,,2402,729,OP04-119_p2,,parallel_2,Parallel 2,official-cardlist,OP09/parallel/OP04-119_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-119_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-119_p2,0,0,0,0,1,0,missing_printing_market_map
729,OP04-119,Donquixote Rosinante,SP CARD,,2403,729,OP04-119::s palt,,sp,S Palt,local-catalog,thumbs/OP04-119SPalt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-119::s palt,0,0,0,0,1,0,missing_printing_market_map
730,OP05-001,Sabo,L,,2404,730,OP05-001,,base,Base,official-cardlist,OP05/base/OP05-001.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001.png?260305,1857,2404,2374,HIGH,exact_code_plus_base_flag,2374,527007,Sabo (001) (Alternate Art),Sabo 001 Alternate Art,OP05-001,L,,tcgcsv,2185,2374,17.99,22.93,224.99,19.64,,,2026-04-02 03:06:18,tcgcsv,OP05-001,1,1,1,0,1,0,missing_tcgplayer_product_id_only
730,OP05-001,Sabo,L,,2406,730,OP05-001::alt,,alt,Alt,local-catalog,thumbs/OP05-001alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-001::alt,0,0,0,0,1,0,missing_printing_market_map
730,OP05-001,Sabo,L,,2407,730,OP05-001_p1,,parallel_1,Parallel 1,official-cardlist,OP05/parallel/OP05-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-001_p1,0,0,0,0,1,0,missing_printing_market_map
730,OP05-001,Sabo,L,,2408,730,OP05-001_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP05-001_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-001_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-001_p2,0,0,0,0,1,0,missing_printing_market_map
731,OP05-002,Belo Betty,L,,2409,731,OP05-002,,base,Base,official-cardlist,OP05/base/OP05-002.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002.png?260305,1858,2409,2375,HIGH,exact_code_plus_base_flag,2375,527008,Belo Betty (002) (Alternate Art),Belo Betty 002 Alternate Art,OP05-002,L,,tcgcsv,2186,2375,25.68,34.5,199.99,33.26,,,2026-04-02 03:06:18,tcgcsv,OP05-002,1,1,1,0,1,0,missing_tcgplayer_product_id_only
731,OP05-002,Belo Betty,L,,2411,731,OP05-002::alt,,alt,Alt,local-catalog,thumbs/OP05-002alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-002::alt,0,0,0,0,1,0,missing_printing_market_map
731,OP05-002,Belo Betty,L,,2412,731,OP05-002_p1,,parallel_1,Parallel 1,official-cardlist,OP05/parallel/OP05-002_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-002_p1,0,0,0,0,1,0,missing_printing_market_map
731,OP05-002,Belo Betty,L,,2413,731,OP05-002_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP05-002_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-002_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-002_p2,0,0,0,0,1,0,missing_printing_market_map
732,OP05-003,Inazuma,UC,,2414,732,OP05-003,,base,Base,official-cardlist,OP05/base/OP05-003.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-003.png?260305,1903,2414,2423,HIGH,exact_code_plus_base_flag,2423,528532,Inazuma,Inazuma,OP05-003,UC,,tcgcsv,2233,2423,0.2,0.37,50.0,0.31,,,2026-04-02 03:06:18,tcgcsv,OP05-003,1,1,1,0,1,0,missing_tcgplayer_product_id_only
733,OP05-004,Emporio.Ivankov,UC,,2416,733,OP05-004,,base,Base,official-cardlist,OP05/base/OP05-004.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004.png?260305,1028,2416,1429,HIGH,exact_code_plus_base_flag,1429,599737,Emporio.Ivankov (Welcome Pack Vol. 1),EmporioIvankov Welcome Pack Vol 1,OP05-004,UC,,tcgcsv,1322,1429,0.1,0.5,24.0,0.35,,,2026-04-02 03:06:17,tcgcsv,OP05-004,1,1,1,0,1,0,missing_tcgplayer_product_id_only
733,OP05-004,Emporio.Ivankov,UC,,2418,733,OP05-004::alt,,alt,Alt,local-catalog,thumbs/OP05-004(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-004::alt,0,0,0,0,1,0,missing_printing_market_map
733,OP05-004,Emporio.Ivankov,UC,,2419,733,OP05-004_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/OP05-004_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-004_p1,0,0,0,0,1,0,missing_printing_market_map
733,OP05-004,Emporio.Ivankov,UC,,2420,733,OP05-004_p2,,parallel_2,Parallel 2,official-cardlist,BCV3/parallel/OP05-004_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-004_p2,0,0,0,0,1,0,missing_printing_market_map
733,OP05-004,Emporio.Ivankov,UC,,2421,733,OP05-004_r1,,r1,R1,official-cardlist,PRB02/reprint/OP05-004_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-004_r1,0,0,0,0,1,0,missing_printing_market_map
734,OP05-005,Karasu,R,,2422,734,OP05-005,,base,Base,official-cardlist,OP05/base/OP05-005.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-005.png?260305,997,2422,1394,HIGH,exact_code_plus_base_flag,1394,587221,Karasu (Premium Card Collection -Best Selection Vol. 2-),Karasu Premium Card Collection Best Selection Vol 2,OP05-005,R,,tcgcsv,1288,1394,6.0,8.32,40.0,7.09,,,2026-04-02 03:06:17,tcgcsv,OP05-005,1,1,1,0,1,0,missing_tcgplayer_product_id_only
734,OP05-005,Karasu,R,,2424,734,OP05-005::alt,,alt,Alt,local-catalog,thumbs/OP05-005alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-005::alt,0,0,0,0,1,0,missing_printing_market_map
735,OP05-006,Koala,SR,,2425,735,OP05-006,,base,Base,official-cardlist,OP05/base/OP05-006.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-006.png?260305,1881,2425,2401,HIGH,exact_code_plus_base_flag,2401,527663,Koala,Koala,OP05-006,SR,,tcgcsv,2211,2401,0.81,1.8,50.0,1.58,,,2026-04-02 03:06:18,tcgcsv,OP05-006,1,1,1,0,1,0,missing_tcgplayer_product_id_only
735,OP05-006,Koala,SR,,2427,735,OP05-006::alt,,alt,Alt,local-catalog,thumbs/OP05-006alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-006::alt,0,0,0,0,1,0,missing_printing_market_map
735,OP05-006,Koala,SR,,2428,735,OP05-006_p1,,parallel_1,Parallel 1,official-cardlist,OP05/parallel/OP05-006_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-006_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-006_p1,0,0,0,0,1,0,missing_printing_market_map
735,OP05-006,Koala,SR,,2429,735,OP05-006_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP05-006_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-006_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-006_p3,0,0,0,0,1,0,missing_printing_market_map
735,OP05-006,Koala,SR,,2430,735,OP05-006_p4,,parallel_4,Parallel 4,official-cardlist,_unclassified/parallel/OP05-006_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-006_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-006_p4,0,0,0,0,1,0,missing_printing_market_map
735,OP05-006,Koala,SR,,2431,735,OP05-006::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP05-006(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-006::prb01alt,0,0,0,0,1,0,missing_printing_market_map
735,OP05-006,Koala,SR,,2432,735,OP05-006_r1,,r1,R1,official-cardlist,PRB01/reprint/OP05-006_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-006_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-006_r1,0,0,0,0,1,0,missing_printing_market_map
736,OP05-007,Sabo,SR,,2433,736,OP05-007,,base,Base,official-cardlist,OP05/base/OP05-007.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-007.png?260305,1410,2433,1881,HIGH,exact_code_plus_base_flag,1881,671734,Sabo (Illustration Box Vol.5),Sabo Illustration Box Vol5,OP05-007,SR,,tcgcsv,1714,1881,0.25,0.99,48.0,0.64,,,2026-04-02 03:06:17,tcgcsv,OP05-007,1,1,1,0,1,0,missing_tcgplayer_product_id_only
736,OP05-007,Sabo,SR,,2435,736,OP05-007::alt,,alt,Alt,local-catalog,thumbs/OP05-007alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-007::alt,0,0,0,0,1,0,missing_printing_market_map
736,OP05-007,Sabo,SR,,2436,736,OP05-007_p1,,parallel_1,Parallel 1,official-cardlist,OP05/parallel/OP05-007_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-007_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-007_p1,0,0,0,0,1,0,missing_printing_market_map
736,OP05-007,Sabo,SR,,2437,736,OP05-007_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP05-007_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-007_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-007_p3,0,0,0,0,1,0,missing_printing_market_map
736,OP05-007,Sabo,SR,,2438,736,OP05-007_p4,,parallel_4,Parallel 4,official-cardlist,_unclassified/parallel/OP05-007_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-007_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-007_p4,0,0,0,0,1,0,missing_printing_market_map
736,OP05-007,Sabo,SR,,2439,736,OP05-007::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP05-007(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-007::prb01alt,0,0,0,0,1,0,missing_printing_market_map
736,OP05-007,Sabo,SR,,2440,736,OP05-007_r1,,r1,R1,official-cardlist,PRB01/reprint/OP05-007_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-007_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-007_r1,0,0,0,0,1,0,missing_printing_market_map
737,OP05-008,Chaka,UC,,2441,737,OP05-008,,base,Base,official-cardlist,OP05/base/OP05-008.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-008.png?260305,1066,2441,1477,HIGH,exact_code_plus_base_flag,1477,619203,Chaka (Judge Pack Vol. 5),Chaka Judge Pack Vol 5,OP05-008,UC,,tcgcsv,1370,1477,0.18,0.81,10.0,0.73,,,2026-04-02 03:06:17,tcgcsv,OP05-008,1,1,1,0,1,0,missing_tcgplayer_product_id_only
738,OP05-009,Toh-Toh,C,,2443,738,OP05-009,,base,Base,official-cardlist,OP05/base/OP05-009.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-009.png?260305,1907,2443,2427,HIGH,exact_code_plus_base_flag,2427,528538,Toh-Toh,Toh Toh,OP05-009,C,,tcgcsv,2237,2427,0.01,0.1,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,OP05-009,1,1,1,0,1,0,missing_tcgplayer_product_id_only
739,OP05-010,Nico Robin,UC,,2445,739,OP05-010,,base,Base,official-cardlist,OP05/base/OP05-010.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-010.png?260305,956,2445,1350,HIGH,exact_code_plus_base_flag,1350,583747,Nico Robin (Judge Pack Vol. 4),Nico Robin Judge Pack Vol 4,OP05-010,UC,,tcgcsv,1253,1350,4.99,7.88,100.0,7.16,,,2026-04-02 03:06:17,tcgcsv,OP05-010,1,1,1,0,1,0,missing_tcgplayer_product_id_only
739,OP05-010,Nico Robin,UC,,2447,739,OP05-010_p2,,parallel_2,Parallel 2,official-cardlist,PRB01/parallel/OP05-010_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-010_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-010_p2,0,0,0,0,1,0,missing_printing_market_map
739,OP05-010,Nico Robin,UC,,2448,739,OP05-010_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP05-010_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-010_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-010_p3,0,0,0,0,1,0,missing_printing_market_map
739,OP05-010,Nico Robin,UC,,2449,739,OP05-010::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP05-010(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-010::prb01alt,0,0,0,0,1,0,missing_printing_market_map
739,OP05-010,Nico Robin,UC,,2450,739,OP05-010_r1,,r1,R1,official-cardlist,PRB01/reprint/OP05-010_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-010_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-010_r1,0,0,0,0,1,0,missing_printing_market_map
740,OP05-011,Bartholomew Kuma,C,,2451,740,OP05-011,,base,Base,official-cardlist,OP05/base/OP05-011.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-011.png?260305,1215,2451,1658,HIGH,exact_code_plus_base_flag,1658,648088,Bartholomew Kuma (Seven Warlords of the Sea Binder Set),Bartholomew Kuma Seven Warlords of the Sea Binder Set,OP05-011,C,,tcgcsv,1529,1658,8.61,10.02,40.0,9.82,,,2026-04-02 03:06:17,tcgcsv,OP05-011,1,1,1,0,1,0,missing_tcgplayer_product_id_only
740,OP05-011,Bartholomew Kuma,C,,2453,740,OP05-011_p1,,parallel_1,Parallel 1,official-cardlist,SWBS01/parallel/OP05-011_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-011_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-011_p1,0,0,0,0,1,0,missing_printing_market_map
741,OP05-012,Hack,C,,2454,741,OP05-012,,base,Base,official-cardlist,OP05/base/OP05-012.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-012.png?260305,1910,2454,2430,HIGH,exact_code_plus_base_flag,2430,528541,Hack,Hack,OP05-012,C,,tcgcsv,2240,2430,0.01,0.12,1.58,0.04,,,2026-04-02 03:06:18,tcgcsv,OP05-012,1,1,1,0,1,0,missing_tcgplayer_product_id_only
742,OP05-013,Bunny Joe,C,,2456,742,OP05-013,,base,Base,official-cardlist,OP05/base/OP05-013.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-013.png?260305,1911,2456,2431,HIGH,exact_code_plus_base_flag,2431,528542,Bunny Joe,Bunny Joe,OP05-013,C,,tcgcsv,2241,2431,0.01,0.13,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,OP05-013,1,1,1,0,1,0,missing_tcgplayer_product_id_only
743,OP05-014,Pell,C,,2458,743,OP05-014,,base,Base,official-cardlist,OP05/base/OP05-014.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-014.png?260305,792,2458,1153,HIGH,exact_code_plus_base_flag,1153,544620,Pell (Judge Pack Vol. 3),Pell Judge Pack Vol 3,OP05-014,C,,tcgcsv,1083,1153,0.1,0.43,2.0,0.32,,,2026-04-02 03:06:17,tcgcsv,OP05-014,1,1,1,0,1,0,missing_tcgplayer_product_id_only
744,OP05-015,Belo Betty,R,,2460,744,OP05-015,,base,Base,official-cardlist,OP05/base/OP05-015.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-015.png?260305,793,2460,1154,HIGH,exact_code_plus_base_flag,1154,544621,Belo Betty (Judge Pack Vol. 3),Belo Betty Judge Pack Vol 3,OP05-015,R,,tcgcsv,1084,1154,1.0,5.99,5.99,1.86,,,2026-04-02 03:06:17,tcgcsv,OP05-015,1,1,1,0,1,0,missing_tcgplayer_product_id_only
744,OP05-015,Belo Betty,R,,2462,744,OP05-015::alt,,alt,Alt,local-catalog,thumbs/OP05-015alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-015::alt,0,0,0,0,1,0,missing_printing_market_map
744,OP05-015,Belo Betty,R,,2463,744,OP05-015_p1,,parallel_1,Parallel 1,official-cardlist,OP05/parallel/OP05-015_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-015_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-015_p1,0,0,0,0,1,0,missing_printing_market_map
744,OP05-015,Belo Betty,R,,2464,744,OP05-015_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP05-015_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-015_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-015_p3,0,0,0,0,1,0,missing_printing_market_map
744,OP05-015,Belo Betty,R,,2465,744,OP05-015_p4,,parallel_4,Parallel 4,official-cardlist,PRB01/parallel/OP05-015_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-015_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-015_p4,0,0,0,0,1,0,missing_printing_market_map
744,OP05-015,Belo Betty,R,,2466,744,OP05-015_p5,,parallel_5,Parallel 5,official-cardlist,PRB01/parallel/OP05-015_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-015_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-015_p5,0,0,0,0,1,0,missing_printing_market_map
744,OP05-015,Belo Betty,R,,2467,744,OP05-015::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP05-015(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-015::prb01alt,0,0,0,0,1,0,missing_printing_market_map
744,OP05-015,Belo Betty,R,,2468,744,OP05-015_r1,,r1,R1,official-cardlist,PRB01/reprint/OP05-015_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-015_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP05-015_r1,0,0,0,0,1,0,missing_printing_market_map
745,OP05-016,Morley,R,,2469,745,OP05-016,,base,Base,official-cardlist,OP05/base/OP05-016.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-016.png?260305,1914,2469,2434,HIGH,exact_code_plus_base_flag,2434,528547,Morley,Morley,OP05-016,R,,tcgcsv,2244,2434,0.05,0.25,5.0,0.2,,,2026-04-02 03:06:18,tcgcsv,OP05-016,1,1,1,0,1,0,missing_tcgplayer_product_id_only
746,OP05-017,Lindbergh,R,,2471,746,OP05-017,,base,Base,official-cardlist,OP05/base/OP05-017.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-017.png?260305,1915,2471,2435,HIGH,exact_code_plus_base_flag,2435,528548,Lindbergh,Lindbergh,OP05-017,R,,tcgcsv,2245,2435,0.25,0.62,25.0,0.44,,,2026-04-02 03:06:18,tcgcsv,OP05-017,1,1,1,0,1,0,missing_tcgplayer_product_id_only
747,OP05-018,Emporio Energy Hormone,C,,2473,747,OP05-018,,base,Base,official-cardlist,OP05/base/OP05-018.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-018.png?260305,1916,2473,2436,HIGH,exact_code_plus_base_flag,2436,528550,Emporio Energy Hormone,Emporio Energy Hormone,OP05-018,C,,tcgcsv,2246,2436,0.01,0.15,1.58,0.09,,,2026-04-02 03:06:18,tcgcsv,OP05-018,1,1,1,0,1,0,missing_tcgplayer_product_id_only
748,OP05-019,Fire Fist,R,,2475,748,OP05-019,,base,Base,official-cardlist,OP05/base/OP05-019.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-019.png?260305,1003,2475,1400,HIGH,exact_code_plus_base_flag,1400,587227,Fire Fist (Premium Card Collection -Best Selection Vol. 2-),Fire Fist Premium Card Collection Best Selection Vol 2,OP05-019,R,,tcgcsv,1294,1400,13.53,15.8,40.0,14.73,,,2026-04-02 03:06:17,tcgcsv,OP05-019,1,1,1,0,1,0,missing_tcgplayer_product_id_only
748,OP05-019,Fire Fist,R,,2477,748,OP05-019::alt,,alt,Alt,local-catalog,thumbs/OP05-019alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP05-019::alt,0,0,0,0,1,0,missing_printing_market_map
749,OP05-020,Four Thousand-Brick Fist,UC,,2478,749,OP05-020,,base,Base,official-cardlist,OP05/base/OP05-020.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-020.png?260305,1918,2478,2438,HIGH,exact_code_plus_base_flag,2438,528553,Four Thousand-Brick Fist,Four Thousand Brick Fist,OP05-020,UC,,tcgcsv,2248,2438,0.01,0.15,9.1,0.06,,,2026-04-02 03:06:18,tcgcsv,OP05-020,1,1,1,0,1,0,missing_tcgplayer_product_id_only
750,OP05-021,Revolutionary Army HQ,UC,,2480,750,OP05-021,,base,Base,official-cardlist,OP05/base/OP05-021.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-021.png?260305,1919,2480,2439,HIGH,exact_code_plus_base_flag,2439,528555,Revolutionary Army HQ,Revolutionary Army HQ,OP05-021,UC,,tcgcsv,2249,2439,0.15,0.29,5.0,0.26,,,2026-04-02 03:06:18,tcgcsv,OP05-021,1,1,1,0,1,0,missing_tcgplayer_product_id_only
