card_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage
1018,OP07-051,Boa Hancock,SP CARD,,3497,1018,OP07-051_p3,,parallel_3,Parallel 3,official-cardlist,OP09/parallel/OP07-051_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-051_p3,0,0,0,0,1,0,missing_printing_market_map
1018,OP07-051,Boa Hancock,SP CARD,,3498,1018,OP07-051_p4,,parallel_4,Parallel 4,official-cardlist,SWBS01/parallel/OP07-051_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-051_p4,0,0,0,0,1,0,missing_printing_market_map
1018,OP07-051,Boa Hancock,SP CARD,,3499,1018,OP07-051_p5,,parallel_5,Parallel 5,official-cardlist,SWBS01/parallel/OP07-051_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-051_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-051_p5,0,0,0,0,1,0,missing_printing_market_map
1018,OP07-051,Boa Hancock,SP CARD,,3500,1018,OP07-051::s palt,,sp,S Palt,local-catalog,thumbs/OP07-051SPalt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-051::s palt,0,0,0,0,1,0,missing_printing_market_map
1020,OP07-053,Portgas.D.Ace,R,,3505,1020,OP07-053::alt,,alt,Alt,local-catalog,thumbs/OP07-053alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-053::alt,0,0,0,0,1,0,missing_printing_market_map
1020,OP07-053,Portgas.D.Ace,R,,3506,1020,OP07-053_p1,,parallel_1,Parallel 1,official-cardlist,TP2024OD/parallel/OP07-053_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-053_p1,0,0,0,0,1,0,missing_printing_market_map
1020,OP07-053,Portgas.D.Ace,R,,3507,1020,OP07-053_p2,,parallel_2,Parallel 2,official-cardlist,CS2526CP/parallel/OP07-053_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-053_p2,0,0,0,0,1,0,missing_printing_market_map
1020,OP07-053,Portgas.D.Ace,R,,3508,1020,OP07-053_p3,,parallel_3,Parallel 3,official-cardlist,_unclassified/parallel/OP07-053_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-053_p3,0,0,0,0,1,0,missing_printing_market_map
1020,OP07-053,Portgas.D.Ace,R,,3509,1020,OP07-053_p4,,parallel_4,Parallel 4,official-cardlist,_unclassified/parallel/OP07-053_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-053_p4,0,0,0,0,1,0,missing_printing_market_map
1023,OP07-056,Slave Arrow,UC,,3516,1023,OP07-056_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/OP07-056_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-056_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-056_p1,0,0,0,0,1,0,missing_printing_market_map
1023,OP07-056,Slave Arrow,UC,,3517,1023,OP07-056_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-056_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-056_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-056_r1,0,0,0,0,1,0,missing_printing_market_map
1024,OP07-057,Perfume Femur,R,,3520,1024,OP07-057_p1,,parallel_1,Parallel 1,official-cardlist,BCV4/parallel/OP07-057_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-057_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-057_p1,0,0,0,0,1,0,missing_printing_market_map
1026,OP07-059,Foxy,L,,3525,1026,OP07-059::alt,,alt,Alt,local-catalog,thumbs/OP07-059alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-059::alt,0,0,0,0,1,0,missing_printing_market_map
1026,OP07-059,Foxy,L,,3526,1026,OP07-059_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-059_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-059_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-059_p1,0,0,0,0,1,0,missing_printing_market_map
1026,OP07-059,Foxy,L,,3527,1026,OP07-059_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP07-059_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-059_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-059_p2,0,0,0,0,1,0,missing_printing_market_map
1031,OP07-064,Sanji,SR,,3538,1031,OP07-064::2nd anniversary alt,,promo,2Nd Anniversary Alt,local-catalog,thumbs/OP07-064(2nd Anniversary alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-064::2nd anniversary alt,0,0,0,0,1,0,missing_printing_market_map
1031,OP07-064,Sanji,SR,,3539,1031,OP07-064::alt,,alt,Alt,local-catalog,thumbs/OP07-064alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-064::alt,0,0,0,0,1,0,missing_printing_market_map
1031,OP07-064,Sanji,SR,,3540,1031,OP07-064::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP07-064alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-064::alt art 2,0,0,0,0,1,0,missing_printing_market_map
1031,OP07-064,Sanji,SR,,3541,1031,OP07-064_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-064_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-064_p1,0,0,0,0,1,0,missing_printing_market_map
1031,OP07-064,Sanji,SR,,3542,1031,OP07-064_p2,,parallel_2,Parallel 2,official-cardlist,ANN2JP/parallel/OP07-064_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-064_p2,0,0,0,0,1,0,missing_printing_market_map
1031,OP07-064,Sanji,SR,,3543,1031,OP07-064_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-064_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-064_r1,0,0,0,0,1,0,missing_printing_market_map
1033,OP07-066,Tony Tony.Chopper,R,,3548,1033,OP07-066_p1,,parallel_1,Parallel 1,official-cardlist,CS2526TP1/parallel/OP07-066_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-066_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-066_p1,0,0,0,0,1,0,missing_printing_market_map
1033,OP07-066,Tony Tony.Chopper,R,,3549,1033,OP07-066_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/OP07-066_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-066_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-066_p2,0,0,0,0,1,0,missing_printing_market_map
1038,OP07-071,Foxy,R,,3560,1038,OP07-071::alt,,alt,Alt,local-catalog,thumbs/OP07-071alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-071::alt,0,0,0,0,1,0,missing_printing_market_map
1038,OP07-071,Foxy,R,,3561,1038,OP07-071_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-071_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-071_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-071_p1,0,0,0,0,1,0,missing_printing_market_map
1039,OP07-072,Porche,SR,,3564,1039,OP07-072::alt,,alt,Alt,local-catalog,thumbs/OP07-072alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-072::alt,0,0,0,0,1,0,missing_printing_market_map
1039,OP07-072,Porche,SR,,3565,1039,OP07-072_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-072_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-072_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-072_p1,0,0,0,0,1,0,missing_printing_market_map
1040,OP07-073,Monkey.D.Luffy,R,,3568,1040,OP07-073_p1,,parallel_1,Parallel 1,official-cardlist,BCGF2526/parallel/OP07-073_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-073_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-073_p1,0,0,0,0,1,0,missing_printing_market_map
1043,OP07-076,Slow-Slow Beam Sword,C,,3575,1043,OP07-076_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/OP07-076_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-076_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-076_p1,0,0,0,0,1,0,missing_printing_market_map
1043,OP07-076,Slow-Slow Beam Sword,C,,3576,1043,OP07-076_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-076_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-076_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-076_r1,0,0,0,0,1,0,missing_printing_market_map
1046,OP07-079,Rob Lucci,L,,3583,1046,OP07-079::alt,,alt,Alt,local-catalog,thumbs/OP07-079alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-079::alt,0,0,0,0,1,0,missing_printing_market_map
1046,OP07-079,Rob Lucci,L,,3584,1046,OP07-079_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-079_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-079_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-079_p1,0,0,0,0,1,0,missing_printing_market_map
1046,OP07-079,Rob Lucci,L,,3585,1046,OP07-079_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP07-079_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-079_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-079_p2,0,0,0,0,1,0,missing_printing_market_map
1047,OP07-080,Kaku,R,,3588,1047,OP07-080::alt,,alt,Alt,local-catalog,thumbs/OP07-080alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-080::alt,0,0,0,0,1,0,missing_printing_market_map
1047,OP07-080,Kaku,R,,3589,1047,OP07-080_p1,,parallel_1,Parallel 1,official-cardlist,CS2526CP/parallel/OP07-080_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-080_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-080_p1,0,0,0,0,1,0,missing_printing_market_map
1052,OP07-085,Stussy,SP CARD,,3600,1052,OP07-085::alt,,alt,Alt,local-catalog,thumbs/OP07-085alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-085::alt,0,0,0,0,1,0,missing_printing_market_map
1052,OP07-085,Stussy,SP CARD,,3601,1052,OP07-085_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-085_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-085_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-085_p1,0,0,0,0,1,0,missing_printing_market_map
1052,OP07-085,Stussy,SP CARD,,3602,1052,OP07-085_p2,,parallel_2,Parallel 2,official-cardlist,OP11/parallel/OP07-085_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-085_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-085_p2,0,0,0,0,1,0,missing_printing_market_map
1052,OP07-085,Stussy,SP CARD,,3603,1052,OP07-085::sp,,sp,SP,local-catalog,thumbs/OP07-085(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-085::sp,0,0,0,0,1,0,missing_printing_market_map
1058,OP07-091,Monkey.D.Luffy,R,,3616,1058,OP07-091::alt,,alt,Alt,local-catalog,thumbs/OP07-091alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-091::alt,0,0,0,0,1,0,missing_printing_market_map
1058,OP07-091,Monkey.D.Luffy,R,,3617,1058,OP07-091_p1,,parallel_1,Parallel 1,official-cardlist,ORP2024V3/parallel/OP07-091_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-091_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-091_p1,0,0,0,0,1,0,missing_printing_market_map
1064,OP07-097,Vegapunk,L,,3631,1064,OP07-097::alt,,alt,Alt,local-catalog,thumbs/OP07-097alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-097::alt,0,0,0,0,1,0,missing_printing_market_map
1064,OP07-097,Vegapunk,L,,3632,1064,OP07-097_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-097_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-097_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-097_p1,0,0,0,0,1,0,missing_printing_market_map
1064,OP07-097,Vegapunk,L,,3633,1064,OP07-097_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP07-097_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-097_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-097_p2,0,0,0,0,1,0,missing_printing_market_map
1067,OP07-100,Edison,C,,3640,1067,OP07-100::alt,,alt,Alt,local-catalog,thumbs/OP07-100alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-100::alt,0,0,0,0,1,0,missing_printing_market_map
1067,OP07-100,Edison,C,,3641,1067,OP07-100_p1,,parallel_1,Parallel 1,official-cardlist,TP2024OD/parallel/OP07-100_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-100_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-100_p1,0,0,0,0,1,0,missing_printing_market_map
1067,OP07-100,Edison,C,,3642,1067,OP07-100_p2,,parallel_2,Parallel 2,official-cardlist,CS2526CP/parallel/OP07-100_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-100_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-100_p2,0,0,0,0,1,0,missing_printing_market_map
1074,OP07-107,Franky,R,,3657,1074,OP07-107::alt,,alt,Alt,local-catalog,thumbs/OP07-107alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-107::alt,0,0,0,0,1,0,missing_printing_market_map
1074,OP07-107,Franky,R,,3658,1074,OP07-107_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-107_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-107_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-107_p1,0,0,0,0,1,0,missing_printing_market_map
1074,OP07-107,Franky,R,,3659,1074,OP07-107_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-107_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-107_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-107_r1,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3664,1076,OP07-109::alt,,alt,Alt,local-catalog,thumbs/OP07-109alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-109::alt,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3665,1076,OP07-109::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP07-109alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-109::alt art 2,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3666,1076,OP07-109::alt art 3,,alt,Alt Art 3,local-catalog,thumbs/OP07-109alt3.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-109::alt art 3,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3667,1076,OP07-109::onepieceday24 alt,,promo,Onepieceday24 Alt,local-catalog,thumbs/OP07-109(OnePieceDay24)alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-109::onepieceday24 alt,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3668,1076,OP07-109_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-109_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-109_p1,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3669,1076,OP07-109_p2,,parallel_2,Parallel 2,official-cardlist,OP08/parallel/OP07-109_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-109_p2,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3670,1076,OP07-109_p3,,parallel_3,Parallel 3,official-cardlist,CS2526TP1/parallel/OP07-109_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-109_p3,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3671,1076,OP07-109_p4,,parallel_4,Parallel 4,official-cardlist,_unclassified/parallel/OP07-109_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-109_p4,0,0,0,0,1,0,missing_printing_market_map
1076,OP07-109,Monkey.D.Luffy,SR,,3672,1076,OP07-109_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-109_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-109_r1,0,0,0,0,1,0,missing_printing_market_map
1078,OP07-111,Lilith,SP CARD,,3677,1078,OP07-111::alt,,alt,Alt,local-catalog,thumbs/OP07-111alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-111::alt,0,0,0,0,1,0,missing_printing_market_map
1078,OP07-111,Lilith,SP CARD,,3678,1078,OP07-111_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-111_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-111_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-111_p1,0,0,0,0,1,0,missing_printing_market_map
1078,OP07-111,Lilith,SP CARD,,3679,1078,OP07-111_p2,,parallel_2,Parallel 2,official-cardlist,OP13/parallel/OP07-111_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-111_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-111_p2,0,0,0,0,1,0,missing_printing_market_map
1078,OP07-111,Lilith,SP CARD,,3680,1078,OP07-111::sp,,sp,SP,local-catalog,thumbs/OP07-111(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-111::sp,0,0,0,0,1,0,missing_printing_market_map
1080,OP07-113,Roronoa Zoro,UC,,3685,1080,OP07-113_p1,,parallel_1,Parallel 1,official-cardlist,OPDALLAS/parallel/OP07-113_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-113_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-113_p1,0,0,0,0,1,0,missing_printing_market_map
1081,OP07-114,He Possesses the World's Most Brilliant Mind,UC,,3688,1081,OP07-114_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/OP07-114_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-114_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-114_p1,0,0,0,0,1,0,missing_printing_market_map
1081,OP07-114,He Possesses the World's Most Brilliant Mind,UC,,3689,1081,OP07-114_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-114_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-114_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-114_r1,0,0,0,0,1,0,missing_printing_market_map
1083,OP07-116,Blaze Slice,R,,3694,1083,OP07-116_p1,,parallel_1,Parallel 1,official-cardlist,ST28/parallel/OP07-116_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-116_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-116_p1,0,0,0,0,1,0,missing_printing_market_map
1083,OP07-116,Blaze Slice,R,,3695,1083,OP07-116_p2,,parallel_2,Parallel 2,official-cardlist,BCV5/parallel/OP07-116_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-116_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-116_p2,0,0,0,0,1,0,missing_printing_market_map
1085,OP07-118,Sabo,SEC,,3700,1085,OP07-118::alt,,alt,Alt,local-catalog,thumbs/OP07-118alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-118::alt,0,0,0,0,1,0,missing_printing_market_map
1085,OP07-118,Sabo,SEC,,3701,1085,OP07-118_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-118_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-118_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-118_p1,0,0,0,0,1,0,missing_printing_market_map
1085,OP07-118,Sabo,SEC,,3702,1085,OP07-118_p2,,parallel_2,Parallel 2,official-cardlist,OP13/parallel/OP07-118_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-118_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-118_p2,0,0,0,0,1,0,missing_printing_market_map
1085,OP07-118,Sabo,SEC,,3703,1085,OP07-118_p3,,parallel_3,Parallel 3,official-cardlist,ANN3JP/parallel/OP07-118_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-118_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-118_p3,0,0,0,0,1,0,missing_printing_market_map
1085,OP07-118,Sabo,SEC,,3704,1085,OP07-118_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-118_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-118_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-118_r1,0,0,0,0,1,0,missing_printing_market_map
1085,OP07-118,Sabo,SEC,,3705,1085,OP07-118::sp,,sp,SP,local-catalog,thumbs/OP07-118(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-118::sp,0,0,0,0,1,0,missing_printing_market_map
1086,OP07-119,Portgas.D.Ace,SEC,,3708,1086,OP07-119::alt,,alt,Alt,local-catalog,thumbs/OP07-119alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-119::alt,0,0,0,0,1,0,missing_printing_market_map
1086,OP07-119,Portgas.D.Ace,SEC,,3709,1086,OP07-119::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP07-119alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP07-119::alt art 2,0,0,0,0,1,0,missing_printing_market_map
1086,OP07-119,Portgas.D.Ace,SEC,,3710,1086,OP07-119_p1,,parallel_1,Parallel 1,official-cardlist,OP07/parallel/OP07-119_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-119_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-119_p1,0,0,0,0,1,0,missing_printing_market_map
1086,OP07-119,Portgas.D.Ace,SEC,,3711,1086,OP07-119_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/OP07-119_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-119_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-119_p2,0,0,0,0,1,0,missing_printing_market_map
1086,OP07-119,Portgas.D.Ace,SEC,,3712,1086,OP07-119_r1,,r1,R1,official-cardlist,PRB02/reprint/OP07-119_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-119_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP07-119_r1,0,0,0,0,1,0,missing_printing_market_map
1087,OP08-001,Tony Tony.Chopper,L,,3715,1087,OP08-001::alt,,alt,Alt,local-catalog,thumbs/OP08-001alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP08-001::alt,0,0,0,0,1,0,missing_printing_market_map
1087,OP08-001,Tony Tony.Chopper,L,,3716,1087,OP08-001_p1,,parallel_1,Parallel 1,official-cardlist,OP08/parallel/OP08-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-001_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP08-001_p1,0,0,0,0,1,0,missing_printing_market_map
1087,OP08-001,Tony Tony.Chopper,L,,3717,1087,OP08-001_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP08-001_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-001_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP08-001_p2,0,0,0,0,1,0,missing_printing_market_map
1088,OP08-002,Marco,L,,3720,1088,OP08-002::alt,,alt,Alt,local-catalog,thumbs/OP08-002alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP08-002::alt,0,0,0,0,1,0,missing_printing_market_map
1088,OP08-002,Marco,L,,3721,1088,OP08-002_p1,,parallel_1,Parallel 1,official-cardlist,OP08/parallel/OP08-002_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-002_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP08-002_p1,0,0,0,0,1,0,missing_printing_market_map
1088,OP08-002,Marco,L,,3722,1088,OP08-002_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/OP08-002_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-002_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP08-002_p2,0,0,0,0,1,0,missing_printing_market_map
1093,OP08-007,Tony Tony.Chopper,SR,,3733,1093,OP08-007::alt,,alt,Alt,local-catalog,thumbs/OP08-007alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP08-007::alt,0,0,0,0,1,0,missing_printing_market_map
1093,OP08-007,Tony Tony.Chopper,SR,,3734,1093,OP08-007_p1,,parallel_1,Parallel 1,official-cardlist,OP08/parallel/OP08-007_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-007_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP08-007_p1,0,0,0,0,1,0,missing_printing_market_map
1101,OP08-015,Dr.Kureha,R,,3751,1101,OP08-015::alt,,alt,Alt,local-catalog,thumbs/OP08-015alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP08-015::alt,0,0,0,0,1,0,missing_printing_market_map
