card_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage,recoverable_reason
1873,OP14-072,Baby 5,UC,,6014,1873,OP14-072,,base,Base,official-cardlist,OP14/base/OP14-072.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-072.png?260305,4411,6014,5193,HIGH,exact_code_plus_base_flag,5193,671407,Baby 5,Baby 5,OP14-072,UC,,tcgcsv,5051,5193,0.05,0.25,2.83,0.23,,,2026-04-02 03:06:21,tcgcsv,OP14-072,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1874,OP14-073,Machvise,C,,6016,1874,OP14-073,,base,Base,official-cardlist,OP14/base/OP14-073.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-073.png?260305,4412,6016,5194,HIGH,exact_code_plus_base_flag,5194,671408,Machvise,Machvise,OP14-073,C,,tcgcsv,5052,5194,0.01,0.1,10.09,0.08,,,2026-04-02 03:06:21,tcgcsv,OP14-073,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1875,OP14-074,Monet,R,,6018,1875,OP14-074,,base,Base,official-cardlist,OP14/base/OP14-074.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-074.png?260305,4413,6018,5195,HIGH,exact_code_plus_base_flag,5195,671409,Monet,Monet,OP14-074,R,,tcgcsv,5053,5195,0.04,0.25,2.75,0.15,,,2026-04-02 03:06:21,tcgcsv,OP14-074,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1876,OP14-075,Lao.G,C,,6021,1876,OP14-075,,base,Base,official-cardlist,OP14/base/OP14-075.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-075.png?260305,4414,6021,5196,HIGH,exact_code_plus_base_flag,5196,671410,Lao.G,LaoG,OP14-075,C,,tcgcsv,5054,5196,0.01,0.1,10.08,0.03,,,2026-04-02 03:06:21,tcgcsv,OP14-075,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1877,OP14-076,Ever White,R,,6023,1877,OP14-076,,base,Base,official-cardlist,OP14/base/OP14-076.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-076.png?260305,4415,6023,5197,HIGH,exact_code_plus_base_flag,5197,671411,Ever White,Ever White,OP14-076,R,,tcgcsv,5055,5197,0.01,0.24,10.17,0.13,,,2026-04-02 03:06:21,tcgcsv,OP14-076,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1878,OP14-077,Penta-Chromatic String,UC,,6025,1878,OP14-077,,base,Base,official-cardlist,OP14/base/OP14-077.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-077.png?260305,4416,6025,5198,HIGH,exact_code_plus_base_flag,5198,671412,Penta-Chromatic String,Penta Chromatic String,OP14-077,UC,,tcgcsv,5056,5198,0.01,0.15,10.12,0.13,,,2026-04-02 03:06:21,tcgcsv,OP14-077,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1879,OP14-078,Bullet String,C,,6027,1879,OP14-078,,base,Base,official-cardlist,OP14/base/OP14-078.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-078.png?260305,4417,6027,5199,HIGH,exact_code_plus_base_flag,5199,671413,Bullet String,Bullet String,OP14-078,C,,tcgcsv,5057,5199,0.01,0.15,1.32,0.11,,,2026-04-02 03:06:21,tcgcsv,OP14-078,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1880,OP14-079,Crocodile,L,,6029,1880,OP14-079,,base,Base,official-cardlist,OP14/base/OP14-079.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-079.png?260305,4285,6029,5067,HIGH,exact_code_plus_base_flag,5067,666761,Crocodile - OP14-079,Crocodile OP14 079,OP14-079,L,,tcgcsv,4925,5067,0.01,0.2,12.0,0.14,,,2026-04-02 03:06:21,tcgcsv,OP14-079,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1881,OP14-080,Gecko Moria,L,,6033,1881,OP14-080,,base,Base,official-cardlist,OP14/base/OP14-080.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-080.png?260305,4281,6033,5059,HIGH,exact_code_plus_base_flag,5059,666572,Gecko Moria - OP14-080,Gecko Moria OP14 080,OP14-080,L,,tcgcsv,4917,5059,0.01,0.15,10.12,0.11,,,2026-04-02 03:06:21,tcgcsv,OP14-080,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1882,OP14-081,Spider Mice,C,,6037,1882,OP14-081,,base,Base,official-cardlist,OP14/base/OP14-081.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-081.png?260305,4418,6037,5200,HIGH,exact_code_plus_base_flag,5200,671414,Spider Mice,Spider Mice,OP14-081,C,,tcgcsv,5058,5200,0.01,0.1,1.32,0.05,,,2026-04-02 03:06:21,tcgcsv,OP14-081,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1883,OP14-082,Oinkchuck,C,,6039,1883,OP14-082,,base,Base,official-cardlist,OP14/base/OP14-082.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-082.png?260305,4419,6039,5201,HIGH,exact_code_plus_base_flag,5201,671415,Oinkchuck,Oinkchuck,OP14-082,C,,tcgcsv,5059,5201,0.01,0.1,10.11,0.06,,,2026-04-02 03:06:21,tcgcsv,OP14-082,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1884,OP14-083,Ms. Wednesday,UC,,6041,1884,OP14-083,,base,Base,official-cardlist,OP14/base/OP14-083.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-083.png?260305,4420,6041,5202,HIGH,exact_code_plus_base_flag,5202,671416,Ms. Wednesday,Ms Wednesday,OP14-083,UC,,tcgcsv,5060,5202,0.03,0.15,10.12,0.13,,,2026-04-02 03:06:21,tcgcsv,OP14-083,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1885,OP14-084,Ms. All Sunday,SR,,6043,1885,OP14-084,,base,Base,official-cardlist,OP14/base/OP14-084.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-084.png?260305,4287,6043,5069,HIGH,exact_code_plus_base_flag,5069,666912,Ms. All Sunday,Ms All Sunday,OP14-084,SR,,tcgcsv,4927,5069,1.5,3.5,99.9,2.67,,,2026-04-02 03:06:21,tcgcsv,OP14-084,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1886,OP14-085,Miss.Goldenweek(Marianne),UC,,6047,1886,OP14-085,,base,Base,official-cardlist,OP14/base/OP14-085.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-085.png?260305,4421,6047,5203,HIGH,exact_code_plus_base_flag,5203,671417,Miss.Goldenweek(Marianne),MissGoldenweekMarianne,OP14-085,UC,,tcgcsv,5061,5203,0.01,0.15,10.1,0.12,,,2026-04-02 03:06:21,tcgcsv,OP14-085,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1887,OP14-086,Miss Doublefinger(Zala),C,,6049,1887,OP14-086,,base,Base,official-cardlist,OP14/base/OP14-086.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-086.png?260305,4422,6049,5204,HIGH,exact_code_plus_base_flag,5204,671418,Miss Doublefinger(Zala),Miss DoublefingerZala,OP14-086,C,,tcgcsv,5062,5204,0.01,0.12,10.08,0.09,,,2026-04-02 03:06:21,tcgcsv,OP14-086,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1888,OP14-087,Miss.Valentine(Mikita),R,,6051,1888,OP14-087,,base,Base,official-cardlist,OP14/base/OP14-087.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-087.png?260305,4423,6051,5205,HIGH,exact_code_plus_base_flag,5205,671419,Miss.Valentine(Mikita),MissValentineMikita,OP14-087,R,,tcgcsv,5063,5205,0.03,0.23,10.17,0.19,,,2026-04-02 03:06:21,tcgcsv,OP14-087,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1889,OP14-088,Miss.MerryChristmas(Drophy),C,,6056,1889,OP14-088,,base,Base,official-cardlist,OP14/base/OP14-088.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-088.png?260305,4424,6056,5206,HIGH,exact_code_plus_base_flag,5206,671420,Miss.MerryChristmas(Drophy),MissMerryChristmasDrophy,OP14-088,C,,tcgcsv,5064,5206,0.01,0.13,10.1,0.09,,,2026-04-02 03:06:21,tcgcsv,OP14-088,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1890,OP14-089,Ryuma,C,,6058,1890,OP14-089,,base,Base,official-cardlist,OP14/base/OP14-089.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-089.png?260305,4425,6058,5207,HIGH,exact_code_plus_base_flag,5207,671421,Ryuma,Ryuma,OP14-089,C,,tcgcsv,5065,5207,0.01,0.11,10.11,0.09,,,2026-04-02 03:06:21,tcgcsv,OP14-089,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1891,OP14-090,Mr.1(Daz.Bonez),R,,6060,1891,OP14-090,,base,Base,official-cardlist,OP14/base/OP14-090.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-090.png?260305,4325,6060,5107,HIGH,exact_code_plus_base_flag,5107,670630,Mr.1 (Daz.Bonez) (Alternate Art),Mr1 DazBonez Alternate Art,OP14-090,R,,tcgcsv,4965,5107,10.0,13.99,25.47,11.31,,,2026-04-02 03:06:21,tcgcsv,OP14-090,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1892,OP14-091,Mr.2.Bon.Kurei(Bentham),SR,,6064,1892,OP14-091,,base,Base,official-cardlist,OP14/base/OP14-091.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-091.png?260305,4326,6064,5108,HIGH,exact_code_plus_base_flag,5108,670639,Mr.2.Bon.Kurei (Bentham),Mr2BonKurei Bentham,OP14-091,SR,,tcgcsv,4966,5108,0.49,1.99,150.0,1.6,,,2026-04-02 03:06:21,tcgcsv,OP14-091,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1893,OP14-092,Mr.3(Galdino),R,,6068,1893,OP14-092,,base,Base,official-cardlist,OP14/base/OP14-092.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-092.png?260305,4427,6068,5209,HIGH,exact_code_plus_base_flag,5209,671423,Mr.3(Galdino),Mr3Galdino,OP14-092,R,,tcgcsv,5067,5209,0.01,0.19,10.12,0.15,,,2026-04-02 03:06:21,tcgcsv,OP14-092,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1894,OP14-093,Mr.4(Babe),C,,6070,1894,OP14-093,,base,Base,official-cardlist,OP14/base/OP14-093.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-093.png?260305,4428,6070,5210,HIGH,exact_code_plus_base_flag,5210,671424,Mr.4(Babe),Mr4Babe,OP14-093,C,,tcgcsv,5068,5210,0.01,0.12,10.08,0.07,,,2026-04-02 03:06:21,tcgcsv,OP14-093,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1895,OP14-094,Mr.5(Gem),UC,,6072,1895,OP14-094,,base,Base,official-cardlist,OP14/base/OP14-094.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-094.png?260305,4429,6072,5211,HIGH,exact_code_plus_base_flag,5211,671425,Mr.5(Gem),Mr5Gem,OP14-094,UC,,tcgcsv,5069,5211,0.01,0.2,10.15,0.17,,,2026-04-02 03:06:21,tcgcsv,OP14-094,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1896,OP14-095,Mr.9,C,,6074,1896,OP14-095,,base,Base,official-cardlist,OP14/base/OP14-095.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-095.png?260305,4430,6074,5212,HIGH,exact_code_plus_base_flag,5212,671426,Mr.9,Mr9,OP14-095,C,,tcgcsv,5070,5212,0.01,0.1,10.12,0.09,,,2026-04-02 03:06:21,tcgcsv,OP14-095,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1897,OP14-096,Ground Death,R,,6076,1897,OP14-096,,base,Base,official-cardlist,OP14/base/OP14-096.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-096.png?260305,4330,6076,5112,HIGH,exact_code_plus_base_flag,5112,670874,Ground Death (Alternate Art),Ground Death Alternate Art,OP14-096,R,,tcgcsv,4970,5112,110.0,143.09,9999.0,114.5,,,2026-04-02 03:06:21,tcgcsv,OP14-096,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1898,OP14-097,Hurry Up and Make Me the Pirate King!,UC,,6080,1898,OP14-097,,base,Base,official-cardlist,OP14/base/OP14-097.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-097.png?260305,4432,6080,5214,HIGH,exact_code_plus_base_flag,5214,671428,Hurry Up and Make Me the Pirate King!,Hurry Up and Make Me the Pirate King,OP14-097,UC,,tcgcsv,5072,5214,0.01,0.15,10.13,0.12,,,2026-04-02 03:06:21,tcgcsv,OP14-097,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1899,OP14-098,Crescent Cutlass,C,,6082,1899,OP14-098,,base,Base,official-cardlist,OP14/base/OP14-098.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-098.png?260305,4433,6082,5215,HIGH,exact_code_plus_base_flag,5215,671429,Crescent Cutlass,Crescent Cutlass,OP14-098,C,,tcgcsv,5073,5215,0.01,0.1,1.32,0.08,,,2026-04-02 03:06:21,tcgcsv,OP14-098,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1900,OP14-099,Disappointed?,UC,,6084,1900,OP14-099,,base,Base,official-cardlist,OP14/base/OP14-099.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-099.png?260305,4434,6084,5216,HIGH,exact_code_plus_base_flag,5216,671430,Disappointed?,Disappointed,OP14-099,UC,,tcgcsv,5074,5216,0.02,0.24,2.81,0.2,,,2026-04-02 03:06:21,tcgcsv,OP14-099,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1901,OP14-100,Absalom,R,,6086,1901,OP14-100,,base,Base,official-cardlist,OP14/base/OP14-100.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-100.png?260305,4435,6086,5217,HIGH,exact_code_plus_base_flag,5217,671431,Absalom,Absalom,OP14-100,R,,tcgcsv,5075,5217,0.2,0.55,75.0,0.36,,,2026-04-02 03:06:21,tcgcsv,OP14-100,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1902,OP14-101,Oars,C,,6088,1902,OP14-101,,base,Base,official-cardlist,OP14/base/OP14-101.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-101.png?260305,4436,6088,5218,HIGH,exact_code_plus_base_flag,5218,671432,Oars,Oars,OP14-101,C,,tcgcsv,5076,5218,0.01,0.1,2.69,0.06,,,2026-04-02 03:06:21,tcgcsv,OP14-101,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1903,OP14-102,Kumacy,C,,6090,1903,OP14-102,,base,Base,official-cardlist,OP14/base/OP14-102.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-102.png?260305,4437,6090,5219,HIGH,exact_code_plus_base_flag,5219,671433,Kumacy,Kumacy,OP14-102,C,,tcgcsv,5077,5219,0.01,0.15,10.15,0.12,,,2026-04-02 03:06:21,tcgcsv,OP14-102,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1904,OP14-103,Gloriosa (Grandma Nyon),C,,6092,1904,OP14-103,,base,Base,official-cardlist,OP14/base/OP14-103.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-103.png?260305,4438,6092,5220,HIGH,exact_code_plus_base_flag,5220,671434,Gloriosa (Grandma Nyon),Gloriosa Grandma Nyon,OP14-103,C,,tcgcsv,5078,5220,0.01,0.13,10.09,0.09,,,2026-04-02 03:06:21,tcgcsv,OP14-103,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1905,OP14-104,Gecko Moria,SR,,6094,1905,OP14-104,,base,Base,official-cardlist,OP14/base/OP14-104.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-104.png?260305,4283,6094,5061,HIGH,exact_code_plus_base_flag,5061,666574,Gecko Moria - OP14-104,Gecko Moria OP14 104,OP14-104,SR,,tcgcsv,4919,5061,4.99,6.84,19.97,5.92,,,2026-04-02 03:06:21,tcgcsv,OP14-104,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1906,OP14-105,Gorgon Sisters,UC,,6098,1906,OP14-105,,base,Base,official-cardlist,OP14/base/OP14-105.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-105.png?260305,4439,6098,5221,HIGH,exact_code_plus_base_flag,5221,671435,Gorgon Sisters,Gorgon Sisters,OP14-105,UC,,tcgcsv,5079,5221,0.01,0.31,25.0,0.23,,,2026-04-02 03:06:21,tcgcsv,OP14-105,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1907,OP14-106,Salome,C,,6101,1907,OP14-106,,base,Base,official-cardlist,OP14/base/OP14-106.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-106.png?260305,4440,6101,5222,HIGH,exact_code_plus_base_flag,5222,671436,Salome,Salome,OP14-106,C,,tcgcsv,5080,5222,0.01,0.11,15.0,0.09,,,2026-04-02 03:06:21,tcgcsv,OP14-106,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1908,OP14-107,Shakuyaku,UC,,6103,1908,OP14-107,,base,Base,official-cardlist,OP14/base/OP14-107.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-107.png?260305,4441,6103,5223,HIGH,exact_code_plus_base_flag,5223,671437,Shakuyaku,Shakuyaku,OP14-107,UC,,tcgcsv,5081,5223,0.01,0.19,10.0,0.16,,,2026-04-02 03:06:21,tcgcsv,OP14-107,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1909,OP14-108,Silvers Rayleigh,R,,6105,1909,OP14-108,,base,Base,official-cardlist,OP14/base/OP14-108.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-108.png?260305,4442,6105,5224,HIGH,exact_code_plus_base_flag,5224,671438,Silvers Rayleigh,Silvers Rayleigh,OP14-108,R,,tcgcsv,5082,5224,0.01,0.31,50.0,0.23,,,2026-04-02 03:06:21,tcgcsv,OP14-108,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1910,OP14-109,Victoria Cindry,C,,6108,1910,OP14-109,,base,Base,official-cardlist,OP14/base/OP14-109.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-109.png?260305,4443,6108,5225,HIGH,exact_code_plus_base_flag,5225,671439,Victoria Cindry,Victoria Cindry,OP14-109,C,,tcgcsv,5083,5225,0.01,0.14,2.71,0.1,,,2026-04-02 03:06:21,tcgcsv,OP14-109,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1911,OP14-110,Dr. Hogback,R,,6110,1911,OP14-110,,base,Base,official-cardlist,OP14/base/OP14-110.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-110.png?260305,4444,6110,5226,HIGH,exact_code_plus_base_flag,5226,671440,Dr. Hogback,Dr Hogback,OP14-110,R,,tcgcsv,5084,5226,0.2,1.17,5.0,1.04,,,2026-04-02 03:06:21,tcgcsv,OP14-110,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1912,OP14-111,Perona,R,,6112,1912,OP14-111,,base,Base,official-cardlist,OP14/base/OP14-111.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-111.png?260305,4323,6112,5105,HIGH,exact_code_plus_base_flag,5105,670596,Perona - OP14-111 (Alternate Art),Perona OP14 111 Alternate Art,OP14-111,R,,tcgcsv,4963,5105,29.5,34.0,99.9,30.71,,,2026-04-02 03:06:21,tcgcsv,OP14-111,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1913,OP14-112,Boa Hancock,SR,,6116,1913,OP14-112,,base,Base,official-cardlist,OP14/sp/OP14-112_sp.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-112.png?260305,1454,6116,1935,HIGH,exact_code_plus_base_flag,1935,684105,Boa Hancock (CS 26-27 Regionals Season 1),Boa Hancock CS 26 27 Regionals Season 1,OP14-112,SR,,tcgcsv,1758,1935,3999.95,3999.95,3999.95,2766.67,,,2026-04-02 03:06:17,tcgcsv,OP14-112,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1914,OP14-113,Marguerite,UC,,6123,1914,OP14-113,,base,Base,official-cardlist,OP14/base/OP14-113.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-113.png?260305,4446,6123,5228,HIGH,exact_code_plus_base_flag,5228,671442,Marguerite,Marguerite,OP14-113,UC,,tcgcsv,5086,5228,0.01,0.17,10.18,0.12,,,2026-04-02 03:06:21,tcgcsv,OP14-113,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1915,OP14-114,Ran,UC,,6125,1915,OP14-114,,base,Base,official-cardlist,OP14/base/OP14-114.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-114.png?260305,4447,6125,5229,HIGH,exact_code_plus_base_flag,5229,671443,Ran,Ran,OP14-114,UC,,tcgcsv,5087,5229,0.01,0.26,60.0,0.19,,,2026-04-02 03:06:21,tcgcsv,OP14-114,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1916,OP14-115,Rindo,C,,6127,1916,OP14-115,,base,Base,official-cardlist,OP14/base/OP14-115.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-115.png?260305,4448,6127,5230,HIGH,exact_code_plus_base_flag,5230,671444,Rindo,Rindo,OP14-115,C,,tcgcsv,5088,5230,0.01,0.13,10.11,0.11,,,2026-04-02 03:06:21,tcgcsv,OP14-115,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1917,OP14-116,Salamander,C,,6129,1917,OP14-116,,base,Base,official-cardlist,OP14/base/OP14-116.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-116.png?260305,4449,6129,5231,HIGH,exact_code_plus_base_flag,5231,671445,Salamander,Salamander,OP14-116,C,,tcgcsv,5089,5231,0.01,0.11,10.12,0.05,,,2026-04-02 03:06:21,tcgcsv,OP14-116,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1918,OP14-117,Brick Bat,UC,,6131,1918,OP14-117,,base,Base,official-cardlist,OP14/base/OP14-117.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-117.png?260305,4450,6131,5232,HIGH,exact_code_plus_base_flag,5232,671446,Brick Bat,Brick Bat,OP14-117,UC,,tcgcsv,5090,5232,0.01,0.13,10.15,0.08,,,2026-04-02 03:06:21,tcgcsv,OP14-117,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1919,OP14-118,You'll Frighten Me... ♡,R,,6133,1919,OP14-118,,base,Base,official-cardlist,OP14/base/OP14-118.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-118.png?260305,4331,6133,5113,HIGH,exact_code_plus_base_flag,5113,670875,You'll Frighten Me... (Alternate Art),Youll Frighten Me Alternate Art,OP14-118,R,,tcgcsv,4971,5113,143.63,179.22,9999.0,145.12,,,2026-04-02 03:06:21,tcgcsv,OP14-118,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1920,OP14-119,Dracule Mihawk,SEC,,6137,1920,OP14-119,,base,Base,official-cardlist,OP14/base/OP14-119.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-119.png?260305,1455,6137,1936,HIGH,exact_code_plus_base_flag,1936,684110,Dracule Mihawk - (CS 26-27 Regionals Season 1),Dracule Mihawk CS 26 27 Regionals Season 1,OP14-119,SEC,,tcgcsv,,,,,,,,,,,OP14-119,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
1921,OP14-120,Crocodile,SEC,,6143,1921,OP14-120,,base,Base,official-cardlist,OP14/base/OP14-120.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-120.png?260305,1449,6143,1930,HIGH,exact_code_plus_base_flag,1930,683981,Crocodile - OP14-120 (CS26-27 Regionals Season 1),Crocodile OP14 120 CS26 27 Regionals Season 1,OP14-120,PR,,tcgcsv,,,,,,,,,,,OP14-120,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
2042,P-001,Monkey.D.Luffy,P,,6296,2042,P-001,,base,Base,official-cardlist,P/base/P-001.png,https://en.onepiece-cardgame.com/images/cardlist/card/P-001.png?260305,398,6296,703,HIGH,exact_code_plus_base_flag,703,450299,Monkey.D.Luffy (Promotion Pack 2022),MonkeyDLuffy Promotion Pack 2022,P-001,PR,,tcgcsv,706,703,6.0,14.61,120.0,8.23,,,2026-04-02 03:06:17,tcgcsv,P-001,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
2043,P-002,I Smell Adventure!!!,P,,6304,2043,P-002,,base,Base,official-cardlist,P/base/P-002.png,https://en.onepiece-cardgame.com/images/cardlist/card/P-002.png?260305,401,6304,706,HIGH,exact_code_plus_base_flag,706,450302,I Smell Adventure Ahead! (Promotion Pack 2022),I Smell Adventure Ahead Promotion Pack 2022,P-002,PR,,tcgcsv,709,706,2.75,5.0,94.99,3.79,,,2026-04-02 03:06:17,tcgcsv,P-002,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
